game_id,season,gameday,away_team
2015_13_BAL_MIA,2015,2015-12-06,BAL
2015_13_SEA_MIN,2015,2015-12-06,SEA
2015_13_NYJ_NYG,2015,2015-12-06,NYJ
2015_13_ARI_STL,2015,2015-12-06,ARI
2015_13_ATL_TB,2015,2015-12-06,ATL
2015_13_JAX_TEN,2015,2015-12-06,JAX
2015_13_KC_OAK,2015,2015-12-06,KC
2015_13_DEN_SD,2015,2015-12-06,DEN
2015_13_PHI_NE,2015,2015-12-06,PHI
2015_13_CAR_NO,2015,2015-12-06,CAR
2015_13_IND_PIT,2015,2015-12-06,IND
2015_13_DAL_WAS,2015,2015-12-07,DAL
2015_14_MIN_ARI,2015,2015-12-10,MIN
2015_14_SEA_BAL,2015,2015-12-13,SEA
2015_14_ATL_CAR,2015,2015-12-13,ATL
2015_14_WAS_CHI,2015,2015-12-13,WAS
2015_14_PIT_CIN,2015,2015-12-13,PIT
2015_14_SF_CLE,2015,2015-12-13,SF
2015_14_IND_JAX,2015,2015-12-13,IND
2015_14_SD_KC,2015,2015-12-13,SD
2015_14_TEN_NYJ,2015,2015-12-13,TEN
2015_14_BUF_PHI,2015,2015-12-13,BUF
2015_14_DET_STL,2015,2015-12-13,DET
2015_14_NO_TB,2015,2015-12-13,NO
2015_14_OAK_DEN,2015,2015-12-13,OAK
2015_14_DAL_GB,2015,2015-12-13,DAL
2015_14_NE_HOU,2015,2015-12-13,NE
2015_14_NYG_MIA,2015,2015-12-14,NYG
2015_15_TB_STL,2015,2015-12-17,TB
2015_15_NYJ_DAL,2015,2015-12-19,NYJ
2015_15_KC_BAL,2015,2015-12-20,KC
2015_15_HOU_IND,2015,2015-12-20,HOU
2015_15_ATL_JAX,2015,2015-12-20,ATL
2015_15_CHI_MIN,2015,2015-12-20,CHI
2015_15_TEN_NE,2015,2015-12-20,TEN
2015_15_CAR_NYG,2015,2015-12-20,CAR
2015_15_BUF_WAS,2015,2015-12-20,BUF
2015_15_GB_OAK,2015,2015-12-20,GB
2015_15_CLE_SEA,2015,2015-12-20,CLE
2015_15_DEN_PIT,2015,2015-12-20,DEN
2015_15_MIA_SD,2015,2015-12-20,MIA
2015_15_CIN_SF,2015,2015-12-20,CIN
2015_15_ARI_PHI,2015,2015-12-20,ARI
2015_15_DET_NO,2015,2015-12-21,DET
2015_16_SD_OAK,2015,2015-12-24,SD
2015_16_WAS_PHI,2015,2015-12-26,WAS
2015_16_CAR_ATL,2015,2015-12-27,CAR
2015_16_PIT_BAL,2015,2015-12-27,PIT
2015_16_DAL_BUF,2015,2015-12-27,DAL
2015_16_SF_DET,2015,2015-12-27,SF
2015_16_CLE_KC,2015,2015-12-27,CLE
2015_16_IND_MIA,2015,2015-12-27,IND
2015_16_NE_NYJ,2015,2015-12-27,NE
2015_16_CHI_TB,2015,2015-12-27,CHI
2015_16_HOU_TEN,2015,2015-12-27,HOU
2015_16_JAX_NO,2015,2015-12-27,JAX
2015_16_GB_ARI,2015,2015-12-27,GB
2015_16_STL_SEA,2015,2015-12-27,STL
2015_16_NYG_MIN,2015,2015-12-27,NYG
2015_16_CIN_DEN,2015,2015-12-28,CIN
2015_17_NO_ATL,2015,2016-01-03,NO
2015_17_NYJ_BUF,2015,2016-01-03,NYJ
2015_17_DET_CHI,2015,2016-01-03,DET
2015_17_BAL_CIN,2015,2016-01-03,BAL
2015_17_PIT_CLE,2015,2016-01-03,PIT
2015_17_WAS_DAL,2015,2016-01-03,WAS
2015_17_JAX_HOU,2015,2016-01-03,JAX
2015_17_TEN_IND,2015,2016-01-03,TEN
2015_17_NE_MIA,2015,2016-01-03,NE
2015_17_PHI_NYG,2015,2016-01-03,PHI
2015_17_SEA_ARI,2015,2016-01-03,SEA
2015_17_TB_CAR,2015,2016-01-03,TB
2015_17_SD_DEN,2015,2016-01-03,SD
2015_17_OAK_KC,2015,2016-01-03,OAK
2015_17_STL_SF,2015,2016-01-03,STL
2015_17_MIN_GB,2015,2016-01-03,MIN
2015_18_KC_HOU,2015,2016-01-09,KC
2015_18_PIT_CIN,2015,2016-01-09,PIT
2015_18_SEA_MIN,2015,2016-01-10,SEA
2015_18_GB_WAS,2015,2016-01-10,GB
2015_19_KC_NE,2015,2016-01-16,KC
2015_19_GB_ARI,2015,2016-01-16,GB
2015_19_SEA_CAR,2015,2016-01-17,SEA
2015_19_PIT_DEN,2015,2016-01-17,PIT
2015_20_NE_DEN,2015,2016-01-24,NE
2015_20_ARI_CAR,2015,2016-01-24,ARI
2015_21_CAR_DEN,2015,2016-02-07,CAR
2016_01_CAR_DEN,2016,2016-09-08,CAR
2016_01_TB_ATL,2016,2016-09-11,TB
2016_01_BUF_BAL,2016,2016-09-11,BUF
2016_01_CHI_HOU,2016,2016-09-11,CHI
2016_01_GB_JAX,2016,2016-09-11,GB
2016_01_SD_KC,2016,2016-09-11,SD
2016_01_OAK_NO,2016,2016-09-11,OAK
2016_01_CIN_NYJ,2016,2016-09-11,CIN
2016_01_CLE_PHI,2016,2016-09-11,CLE
2016_01_MIN_TEN,2016,2016-09-11,MIN
2016_01_MIA_SEA,2016,2016-09-11,MIA
2016_01_NYG_DAL,2016,2016-09-11,NYG
2016_01_DET_IND,2016,2016-09-11,DET
2016_01_NE_ARI,2016,2016-09-11,NE
2016_01_PIT_WAS,2016,2016-09-12,PIT
2016_01_LA_SF,2016,2016-09-12,LA
2016_02_NYJ_BUF,2016,2016-09-15,NYJ
2016_02_TB_ARI,2016,2016-09-18,TB
2016_02_SF_CAR,2016,2016-09-18,SF
2016_02_BAL_CLE,2016,2016-09-18,BAL
2016_02_TEN_DET,2016,2016-09-18,TEN
2016_02_KC_HOU,2016,2016-09-18,KC
2016_02_MIA_NE,2016,2016-09-18,MIA
2016_02_NO_NYG,2016,2016-09-18,NO
2016_02_CIN_PIT,2016,2016-09-18,CIN
2016_02_DAL_WAS,2016,2016-09-18,DAL
2016_02_SEA_LA,2016,2016-09-18,SEA
2016_02_IND_DEN,2016,2016-09-18,IND
2016_02_ATL_OAK,2016,2016-09-18,ATL
2016_02_JAX_SD,2016,2016-09-18,JAX
2016_02_GB_MIN,2016,2016-09-18,GB
2016_02_PHI_CHI,2016,2016-09-19,PHI
2016_03_HOU_NE,2016,2016-09-22,HOU
2016_03_ARI_BUF,2016,2016-09-25,ARI
2016_03_MIN_CAR,2016,2016-09-25,MIN
2016_03_DEN_CIN,2016,2016-09-25,DEN
2016_03_DET_GB,2016,2016-09-25,DET
2016_03_BAL_JAX,2016,2016-09-25,BAL
2016_03_CLE_MIA,2016,2016-09-25,CLE
2016_03_WAS_NYG,2016,2016-09-25,WAS
2016_03_OAK_TEN,2016,2016-09-25,OAK
2016_03_SF_SEA,2016,2016-09-25,SF
2016_03_LA_TB,2016,2016-09-25,LA
2016_03_SD_IND,2016,2016-09-25,SD
2016_03_NYJ_KC,2016,2016-09-25,NYJ
2016_03_PIT_PHI,2016,2016-09-25,PIT
2016_03_CHI_DAL,2016,2016-09-25,CHI
2016_03_ATL_NO,2016,2016-09-26,ATL
2016_04_MIA_CIN,2016,2016-09-29,MIA
2016_04_IND_JAX,2016,2016-10-02,IND
2016_04_CAR_ATL,2016,2016-10-02,CAR
2016_04_OAK_BAL,2016,2016-10-02,OAK
2016_04_DET_CHI,2016,2016-10-02,DET
2016_04_TEN_HOU,2016,2016-10-02,TEN
2016_04_BUF_NE,2016,2016-10-02,BUF
2016_04_SEA_NYJ,2016,2016-10-02,SEA
2016_04_CLE_WAS,2016,2016-10-02,CLE
2016_04_DEN_TB,2016,2016-10-02,DEN
2016_04_LA_ARI,2016,2016-10-02,LA
2016_04_NO_SD,2016,2016-10-02,NO
2016_04_DAL_SF,2016,2016-10-02,DAL
2016_04_KC_PIT,2016,2016-10-02,KC
2016_04_NYG_MIN,2016,2016-10-03,NYG
2016_05_ARI_SF,2016,2016-10-06,ARI
2016_05_WAS_BAL,2016,2016-10-09,WAS
2016_05_NE_CLE,2016,2016-10-09,NE
2016_05_PHI_DET,2016,2016-10-09,PHI
2016_05_CHI_IND,2016,2016-10-09,CHI
2016_05_TEN_MIA,2016,2016-10-09,TEN
2016_05_HOU_MIN,2016,2016-10-09,HOU
2016_05_NYJ_PIT,2016,2016-10-09,NYJ
2016_05_ATL_DEN,2016,2016-10-09,ATL
2016_05_CIN_DAL,2016,2016-10-09,CIN
2016_05_BUF_LA,2016,2016-10-09,BUF
2016_05_SD_OAK,2016,2016-10-09,SD
2016_05_NYG_GB,2016,2016-10-09,NYG
2016_05_TB_CAR,2016,2016-10-10,TB
2016_06_DEN_SD,2016,2016-10-13,DEN
2016_06_SF_BUF,2016,2016-10-16,SF
2016_06_JAX_CHI,2016,2016-10-16,JAX
2016_06_LA_DET,2016,2016-10-16,LA
2016_06_PIT_MIA,2016,2016-10-16,PIT
2016_06_CIN_NE,2016,2016-10-16,CIN
2016_06_CAR_NO,2016,2016-10-16,CAR
2016_06_BAL_NYG,2016,2016-10-16,BAL
2016_06_CLE_TEN,2016,2016-10-16,CLE
2016_06_PHI_WAS,2016,2016-10-16,PHI
2016_06_KC_OAK,2016,2016-10-16,KC
2016_06_DAL_GB,2016,2016-10-16,DAL
2016_06_ATL_SEA,2016,2016-10-16,ATL
2016_06_IND_HOU,2016,2016-10-16,IND
2016_06_NYJ_ARI,2016,2016-10-17,NYJ
2016_07_CHI_GB,2016,2016-10-20,CHI
2016_07_NYG_LA,2016,2016-10-23,NYG
2016_07_CLE_CIN,2016,2016-10-23,CLE
2016_07_WAS_DET,2016,2016-10-23,WAS
2016_07_OAK_JAX,2016,2016-10-23,OAK
2016_07_NO_KC,2016,2016-10-23,NO
2016_07_BUF_MIA,2016,2016-10-23,BUF
2016_07_BAL_NYJ,2016,2016-10-23,BAL
2016_07_MIN_PHI,2016,2016-10-23,MIN
2016_07_IND_TEN,2016,2016-10-23,IND
2016_07_SD_ATL,2016,2016-10-23,SD
2016_07_TB_SF,2016,2016-10-23,TB
2016_07_NE_PIT,2016,2016-10-23,NE
2016_07_SEA_ARI,2016,2016-10-23,SEA
2016_07_HOU_DEN,2016,2016-10-24,HOU
2016_08_JAX_TEN,2016,2016-10-27,JAX
2016_08_WAS_CIN,2016,2016-10-30,WAS
2016_08_NE_BUF,2016,2016-10-30,NE
2016_08_ARI_CAR,2016,2016-10-30,ARI
2016_08_NYJ_CLE,2016,2016-10-30,NYJ
2016_08_DET_HOU,2016,2016-10-30,DET
2016_08_KC_IND,2016,2016-10-30,KC
2016_08_SEA_NO,2016,2016-10-30,SEA
2016_08_OAK_TB,2016,2016-10-30,OAK
2016_08_SD_DEN,2016,2016-10-30,SD
2016_08_GB_ATL,2016,2016-10-30,GB
2016_08_PHI_DAL,2016,2016-10-30,PHI
2016_08_MIN_CHI,2016,2016-10-31,MIN
2016_09_ATL_TB,2016,2016-11-03,ATL
2016_09_PIT_BAL,2016,2016-11-06,PIT
2016_09_DAL_CLE,2016,2016-11-06,DAL
2016_09_JAX_KC,2016,2016-11-06,JAX
2016_09_NYJ_MIA,2016,2016-11-06,NYJ
2016_09_DET_MIN,2016,2016-11-06,DET
2016_09_PHI_NYG,2016,2016-11-06,PHI
2016_09_CAR_LA,2016,2016-11-06,CAR
2016_09_NO_SF,2016,2016-11-06,NO
2016_09_IND_GB,2016,2016-11-06,IND
2016_09_TEN_SD,2016,2016-11-06,TEN
2016_09_DEN_OAK,2016,2016-11-06,DEN
2016_09_BUF_SEA,2016,2016-11-07,BUF
2016_10_CLE_BAL,2016,2016-11-10,CLE
2016_10_KC_CAR,2016,2016-11-13,KC
2016_10_HOU_JAX,2016,2016-11-13,HOU
2016_10_DEN_NO,2016,2016-11-13,DEN
2016_10_LA_NYJ,2016,2016-11-13,LA
2016_10_ATL_PHI,2016,2016-11-13,ATL
2016_10_CHI_TB,2016,2016-11-13,CHI
2016_10_GB_TEN,2016,2016-11-13,GB
2016_10_MIN_WAS,2016,2016-11-13,MIN
2016_10_MIA_SD,2016,2016-11-13,MIA
2016_10_SF_ARI,2016,2016-11-13,SF
2016_10_DAL_PIT,2016,2016-11-13,DAL
2016_10_SEA_NE,2016,2016-11-13,SEA
2016_10_CIN_NYG,2016,2016-11-14,CIN
2016_11_NO_CAR,2016,2016-11-17,NO
2016_11_BUF_CIN,2016,2016-11-20,BUF
2016_11_PIT_CLE,2016,2016-11-20,PIT
2016_11_BAL_DAL,2016,2016-11-20,BAL
2016_11_JAX_DET,2016,2016-11-20,JAX
2016_11_TEN_IND,2016,2016-11-20,TEN
2016_11_TB_KC,2016,2016-11-20,TB
2016_11_ARI_MIN,2016,2016-11-20,ARI
2016_11_CHI_NYG,2016,2016-11-20,CHI
2016_11_MIA_LA,2016,2016-11-20,MIA
2016_11_PHI_SEA,2016,2016-11-20,PHI
2016_11_NE_SF,2016,2016-11-20,NE
2016_11_GB_WAS,2016,2016-11-20,GB
2016_11_HOU_OAK,2016,2016-11-21,HOU
2016_12_MIN_DET,2016,2016-11-24,MIN
2016_12_WAS_DAL,2016,2016-11-24,WAS
2016_12_PIT_IND,2016,2016-11-24,PIT
2016_12_ARI_ATL,2016,2016-11-27,ARI
2016_12_CIN_BAL,2016,2016-11-27,CIN
2016_12_JAX_BUF,2016,2016-11-27,JAX
2016_12_TEN_CHI,2016,2016-11-27,TEN
2016_12_NYG_CLE,2016,2016-11-27,NYG
2016_12_SD_HOU,2016,2016-11-27,SD
2016_12_SF_MIA,2016,2016-11-27,SF
2016_12_LA_NO,2016,2016-11-27,LA
2016_12_SEA_TB,2016,2016-11-27,SEA
2016_12_NE_NYJ,2016,2016-11-27,NE
2016_12_CAR_OAK,2016,2016-11-27,CAR
2016_12_KC_DEN,2016,2016-11-27,KC
2016_12_GB_PHI,2016,2016-11-28,GB
2016_13_DAL_MIN,2016,2016-12-01,DAL
2016_13_KC_ATL,2016,2016-12-04,KC
2016_13_MIA_BAL,2016,2016-12-04,MIA
2016_13_SF_CHI,2016,2016-12-04,SF
2016_13_PHI_CIN,2016,2016-12-04,PHI
2016_13_HOU_GB,2016,2016-12-04,HOU
2016_13_DEN_JAX,2016,2016-12-04,DEN
2016_13_LA_NE,2016,2016-12-04,LA
2016_13_DET_NO,2016,2016-12-04,DET
2016_13_BUF_OAK,2016,2016-12-04,BUF
2016_13_WAS_ARI,2016,2016-12-04,WAS
2016_13_NYG_PIT,2016,2016-12-04,NYG
2016_13_TB_SD,2016,2016-12-04,TB
2016_13_CAR_SEA,2016,2016-12-04,CAR
2016_13_IND_NYJ,2016,2016-12-05,IND
2016_14_OAK_KC,2016,2016-12-08,OAK
2016_14_PIT_BUF,2016,2016-12-11,PIT
2016_14_SD_CAR,2016,2016-12-11,SD
2016_14_CIN_CLE,2016,2016-12-11,CIN
2016_14_CHI_DET,2016,2016-12-11,CHI
2016_14_HOU_IND,2016,2016-12-11,HOU
2016_14_MIN_JAX,2016,2016-12-11,MIN
2016_14_ARI_MIA,2016,2016-12-11,ARI
2016_14_WAS_PHI,2016,2016-12-11,WAS
2016_14_DEN_TEN,2016,2016-12-11,DEN
2016_14_NYJ_SF,2016,2016-12-11,NYJ
2016_14_SEA_GB,2016,2016-12-11,SEA
2016_14_ATL_LA,2016,2016-12-11,ATL
2016_14_NO_TB,2016,2016-12-11,NO
2016_14_DAL_NYG,2016,2016-12-11,DAL
2016_14_BAL_NE,2016,2016-12-12,BAL
2016_15_LA_SEA,2016,2016-12-15,LA
2016_15_MIA_NYJ,2016,2016-12-17,MIA
2016_15_PHI_BAL,2016,2016-12-18,PHI
2016_15_CLE_BUF,2016,2016-12-18,CLE
2016_15_GB_CHI,2016,2016-12-18,GB
2016_15_PIT_CIN,2016,2016-12-18,PIT
2016_15_JAX_HOU,2016,2016-12-18,JAX
2016_15_TEN_KC,2016,2016-12-18,TEN
2016_15_IND_MIN,2016,2016-12-18,IND
2016_15_DET_NYG,2016,2016-12-18,DET
2016_15_NO_ARI,2016,2016-12-18,NO
2016_15_SF_ATL,2016,2016-12-18,SF
2016_15_NE_DEN,2016,2016-12-18,NE
2016_15_OAK_SD,2016,2016-12-18,OAK
2016_15_TB_DAL,2016,2016-12-18,TB
2016_15_CAR_WAS,2016,2016-12-19,CAR
2016_16_NYG_PHI,2016,2016-12-22,NYG
2016_16_MIA_BUF,2016,2016-12-24,MIA
2016_16_ATL_CAR,2016,2016-12-24,ATL
2016_16_WAS_CHI,2016,2016-12-24,WAS
2016_16_SD_CLE,2016,2016-12-24,SD
2016_16_MIN_GB,2016,2016-12-24,MIN
2016_16_TEN_JAX,2016,2016-12-24,TEN
2016_16_NYJ_NE,2016,2016-12-24,NYJ
2016_16_IND_OAK,2016,2016-12-24,IND
2016_16_SF_LA,2016,2016-12-24,SF
2016_16_TB_NO,2016,2016-12-24,TB
2016_16_ARI_SEA,2016,2016-12-24,ARI
2016_16_CIN_HOU,2016,2016-12-24,CIN
2016_16_BAL_PIT,2016,2016-12-25,BAL
2016_16_DEN_KC,2016,2016-12-25,DEN
2016_16_DET_DAL,2016,2016-12-26,DET
2016_17_BAL_CIN,2016,2017-01-01,BAL
2016_17_JAX_IND,2016,2017-01-01,JAX
2016_17_NE_MIA,2016,2017-01-01,NE
2016_17_CHI_MIN,2016,2017-01-01,CHI
2016_17_BUF_NYJ,2016,2017-01-01,BUF
2016_17_DAL_PHI,2016,2017-01-01,DAL
2016_17_CLE_PIT,2016,2017-01-01,CLE
2016_17_CAR_TB,2016,2017-01-01,CAR
2016_17_HOU_TEN,2016,2017-01-01,HOU
2016_17_NO_ATL,2016,2017-01-01,NO
2016_17_OAK_DEN,2016,2017-01-01,OAK
2016_17_ARI_LA,2016,2017-01-01,ARI
2016_17_KC_SD,2016,2017-01-01,KC
2016_17_SEA_SF,2016,2017-01-01,SEA
2016_17_NYG_WAS,2016,2017-01-01,NYG
2016_17_GB_DET,2016,2017-01-01,GB
2016_18_OAK_HOU,2016,2017-01-07,OAK
2016_18_DET_SEA,2016,2017-01-07,DET
2016_18_MIA_PIT,2016,2017-01-08,MIA
2016_18_NYG_GB,2016,2017-01-08,NYG
2016_19_SEA_ATL,2016,2017-01-14,SEA
2016_19_HOU_NE,2016,2017-01-14,HOU
2016_19_GB_DAL,2016,2017-01-15,GB
2016_19_PIT_KC,2016,2017-01-15,PIT
2016_20_GB_ATL,2016,2017-01-22,GB
2016_20_PIT_NE,2016,2017-01-22,PIT
2016_21_NE_ATL,2016,2017-02-05,NE
2017_01_KC_NE,2017,2017-09-07,KC
2017_01_NYJ_BUF,2017,2017-09-10,NYJ
2017_01_ATL_CHI,2017,2017-09-10,ATL
2017_01_BAL_CIN,2017,2017-09-10,BAL
2017_01_PIT_CLE,2017,2017-09-10,PIT
2017_01_ARI_DET,2017,2017-09-10,ARI
2017_01_JAX_HOU,2017,2017-09-10,JAX
2017_01_OAK_TEN,2017,2017-09-10,OAK
2017_01_PHI_WAS,2017,2017-09-10,PHI
2017_01_IND_LA,2017,2017-09-10,IND
2017_01_SEA_GB,2017,2017-09-10,SEA
2017_01_CAR_SF,2017,2017-09-10,CAR
2017_01_NYG_DAL,2017,2017-09-10,NYG
2017_01_NO_MIN,2017,2017-09-11,NO
2017_01_LAC_DEN,2017,2017-09-11,LAC
2017_02_HOU_CIN,2017,2017-09-14,HOU
2017_02_CLE_BAL,2017,2017-09-17,CLE
2017_02_BUF_CAR,2017,2017-09-17,BUF
2017_02_ARI_IND,2017,2017-09-17,ARI
2017_02_TEN_JAX,2017,2017-09-17,TEN
2017_02_PHI_KC,2017,2017-09-17,PHI
2017_02_NE_NO,2017,2017-09-17,NE
2017_02_MIN_PIT,2017,2017-09-17,MIN
2017_02_CHI_TB,2017,2017-09-17,CHI
2017_02_MIA_LAC,2017,2017-09-17,MIA
2017_02_NYJ_OAK,2017,2017-09-17,NYJ
2017_02_DAL_DEN,2017,2017-09-17,DAL
2017_02_WAS_LA,2017,2017-09-17,WAS
2017_02_SF_SEA,2017,2017-09-17,SF
2017_02_GB_ATL,2017,2017-09-17,GB
2017_02_DET_NYG,2017,2017-09-18,DET
2017_03_LA_SF,2017,2017-09-21,LA
2017_03_DEN_BUF,2017,2017-09-24,DEN
2017_03_NO_CAR,2017,2017-09-24,NO
2017_03_PIT_CHI,2017,2017-09-24,PIT
2017_03_ATL_DET,2017,2017-09-24,ATL
2017_03_CLE_IND,2017,2017-09-24,CLE
2017_03_TB_MIN,2017,2017-09-24,TB
2017_03_HOU_NE,2017,2017-09-24,HOU
2017_03_MIA_NYJ,2017,2017-09-24,MIA
2017_03_NYG_PHI,2017,2017-09-24,NYG
2017_03_SEA_TEN,2017,2017-09-24,SEA
2017_03_CIN_GB,2017,2017-09-24,CIN
2017_03_KC_LAC,2017,2017-09-24,KC
2017_03_OAK_WAS,2017,2017-09-24,OAK
2017_03_BAL_JAX,2017,2017-09-24,BAL
2017_03_DAL_ARI,2017,2017-09-25,DAL
2017_04_CHI_GB,2017,2017-09-28,CHI
2017_04_BUF_ATL,2017,2017-10-01,BUF
2017_04_PIT_BAL,2017,2017-10-01,PIT
2017_04_CIN_CLE,2017,2017-10-01,CIN
2017_04_LA_DAL,2017,2017-10-01,LA
2017_04_TEN_HOU,2017,2017-10-01,TEN
2017_04_DET_MIN,2017,2017-10-01,DET
2017_04_CAR_NE,2017,2017-10-01,CAR
2017_04_JAX_NYJ,2017,2017-10-01,JAX
2017_04_SF_ARI,2017,2017-10-01,SF
2017_04_PHI_LAC,2017,2017-10-01,PHI
2017_04_NYG_TB,2017,2017-10-01,NYG
2017_04_OAK_DEN,2017,2017-10-01,OAK
2017_04_IND_SEA,2017,2017-10-01,IND
2017_04_NO_MIA,2017,2017-10-01,NO
2017_04_WAS_KC,2017,2017-10-02,WAS
2017_05_NE_TB,2017,2017-10-05,NE
2017_05_BUF_CIN,2017,2017-10-08,BUF
2017_05_NYJ_CLE,2017,2017-10-08,NYJ
2017_05_CAR_DET,2017,2017-10-08,CAR
2017_05_SF_IND,2017,2017-10-08,SF
2017_05_TEN_MIA,2017,2017-10-08,TEN
2017_05_LAC_NYG,2017,2017-10-08,LAC
2017_05_ARI_PHI,2017,2017-10-08,ARI
2017_05_JAX_PIT,2017,2017-10-08,JAX
2017_05_SEA_LA,2017,2017-10-08,SEA
2017_05_BAL_OAK,2017,2017-10-08,BAL
2017_05_GB_DAL,2017,2017-10-08,GB
2017_05_KC_HOU,2017,2017-10-08,KC
2017_05_MIN_CHI,2017,2017-10-09,MIN
2017_06_PHI_CAR,2017,2017-10-12,PHI
2017_06_MIA_ATL,2017,2017-10-15,MIA
2017_06_CHI_BAL,2017,2017-10-15,CHI
2017_06_CLE_HOU,2017,2017-10-15,CLE
2017_06_GB_MIN,2017,2017-10-15,GB
2017_06_DET_NO,2017,2017-10-15,DET
2017_06_NE_NYJ,2017,2017-10-15,NE
2017_06_SF_WAS,2017,2017-10-15,SF
2017_06_TB_ARI,2017,2017-10-15,TB
2017_06_LA_JAX,2017,2017-10-15,LA
2017_06_PIT_KC,2017,2017-10-15,PIT
2017_06_LAC_OAK,2017,2017-10-15,LAC
2017_06_NYG_DEN,2017,2017-10-15,NYG
2017_06_IND_TEN,2017,2017-10-16,IND
2017_07_KC_OAK,2017,2017-10-19,KC
2017_07_TB_BUF,2017,2017-10-22,TB
2017_07_CAR_CHI,2017,2017-10-22,CAR
2017_07_TEN_CLE,2017,2017-10-22,TEN
2017_07_NO_GB,2017,2017-10-22,NO
2017_07_JAX_IND,2017,2017-10-22,JAX
2017_07_ARI_LA,2017,2017-10-22,ARI
2017_07_NYJ_MIA,2017,2017-10-22,NYJ
2017_07_BAL_MIN,2017,2017-10-22,BAL
2017_07_DAL_SF,2017,2017-10-22,DAL
2017_07_DEN_LAC,2017,2017-10-22,DEN
2017_07_SEA_NYG,2017,2017-10-22,SEA
2017_07_CIN_PIT,2017,2017-10-22,CIN
2017_07_ATL_NE,2017,2017-10-22,ATL
2017_07_WAS_PHI,2017,2017-10-23,WAS
2017_08_MIA_BAL,2017,2017-10-26,MIA
2017_08_OAK_BUF,2017,2017-10-29,OAK
2017_08_IND_CIN,2017,2017-10-29,IND
2017_08_LAC_NE,2017,2017-10-29,LAC
2017_08_CHI_NO,2017,2017-10-29,CHI
2017_08_ATL_NYJ,2017,2017-10-29,ATL
2017_08_SF_PHI,2017,2017-10-29,SF
2017_08_CAR_TB,2017,2017-10-29,CAR
2017_08_HOU_SEA,2017,2017-10-29,HOU
2017_08_DAL_WAS,2017,2017-10-29,DAL
2017_08_PIT_DET,2017,2017-10-29,PIT
2017_08_MIN_CLE,2017,2017-10-29,MIN
2017_08_DEN_KC,2017,2017-10-30,DEN
2017_09_BUF_NYJ,2017,2017-11-02,BUF
2017_09_ATL_CAR,2017,2017-11-05,ATL
2017_09_IND_HOU,2017,2017-11-05,IND
2017_09_CIN_JAX,2017,2017-11-05,CIN
2017_09_TB_NO,2017,2017-11-05,TB
2017_09_LA_NYG,2017,2017-11-05,LA
2017_09_DEN_PHI,2017,2017-11-05,DEN
2017_09_BAL_TEN,2017,2017-11-05,BAL
2017_09_WAS_SEA,2017,2017-11-05,WAS
2017_09_ARI_SF,2017,2017-11-05,ARI
2017_09_KC_DAL,2017,2017-11-05,KC
2017_09_OAK_MIA,2017,2017-11-05,OAK
2017_09_DET_GB,2017,2017-11-06,DET
2017_10_SEA_ARI,2017,2017-11-09,SEA
2017_10_NO_BUF,2017,2017-11-12,NO
2017_10_GB_CHI,2017,2017-11-12,GB
2017_10_CLE_DET,2017,2017-11-12,CLE
2017_10_PIT_IND,2017,2017-11-12,PIT
2017_10_LAC_JAX,2017,2017-11-12,LAC
2017_10_NYJ_TB,2017,2017-11-12,NYJ
2017_10_CIN_TEN,2017,2017-11-12,CIN
2017_10_MIN_WAS,2017,2017-11-12,MIN
2017_10_HOU_LA,2017,2017-11-12,HOU
2017_10_DAL_ATL,2017,2017-11-12,DAL
2017_10_NYG_SF,2017,2017-11-12,NYG
2017_10_NE_DEN,2017,2017-11-12,NE
2017_10_MIA_CAR,2017,2017-11-13,MIA
2017_11_TEN_PIT,2017,2017-11-16,TEN
2017_11_DET_CHI,2017,2017-11-19,DET
2017_11_JAX_CLE,2017,2017-11-19,JAX
2017_11_BAL_GB,2017,2017-11-19,BAL
2017_11_ARI_HOU,2017,2017-11-19,ARI
2017_11_TB_MIA,2017,2017-11-19,TB
2017_11_LA_MIN,2017,2017-11-19,LA
2017_11_WAS_NO,2017,2017-11-19,WAS
2017_11_KC_NYG,2017,2017-11-19,KC
2017_11_BUF_LAC,2017,2017-11-19,BUF
2017_11_CIN_DEN,2017,2017-11-19,CIN
2017_11_NE_OAK,2017,2017-11-19,NE
2017_11_PHI_DAL,2017,2017-11-19,PHI
2017_11_ATL_SEA,2017,2017-11-20,ATL
2017_12_MIN_DET,2017,2017-11-23,MIN
2017_12_LAC_DAL,2017,2017-11-23,LAC
2017_12_NYG_WAS,2017,2017-11-23,NYG
2017_12_TB_ATL,2017,2017-11-26,TB
2017_12_CLE_CIN,2017,2017-11-26,CLE
2017_12_TEN_IND,2017,2017-11-26,TEN
2017_12_BUF_KC,2017,2017-11-26,BUF
2017_12_MIA_NE,2017,2017-11-26,MIA
2017_12_CAR_NYJ,2017,2017-11-26,CAR
2017_12_CHI_PHI,2017,2017-11-26,CHI
2017_12_SEA_SF,2017,2017-11-26,SEA
2017_12_JAX_ARI,2017,2017-11-26,JAX
2017_12_NO_LA,2017,2017-11-26,NO
2017_12_DEN_OAK,2017,2017-11-26,DEN
2017_12_GB_PIT,2017,2017-11-26,GB
2017_12_HOU_BAL,2017,2017-11-27,HOU
2017_13_WAS_DAL,2017,2017-11-30,WAS
2017_13_MIN_ATL,2017,2017-12-03,MIN
2017_13_DET_BAL,2017,2017-12-03,DET
2017_13_NE_BUF,2017,2017-12-03,NE
